Id,MSZoning,LotArea,LotShape,OverallCond,YearBuilt,RoofStyle,Foundation,TotalBsmtSF,Heating,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageArea,GarageCond,YrSold,SalePrice
1838,RM,10320,Reg,7,1915,Gable,CBlock,698,GasA,FuseF,1403,TA,7,Detchd,1915,308,TA,2009,176468.6534
1839,RL,4280,IR1,9,1946,Gable,CBlock,560,GasA,FuseA,704,Fa,4,CarPort,1946,220,TA,2009,159040.0696
1840,RL,10800,Reg,5,1987,Gable,CBlock,1200,GasA,SBrkr,1200,TA,5,NA,NA,0,NA,2009,178518.2043
1841,RL,10547,IR1,5,1978,Gable,PConc,1152,GasA,SBrkr,1152,TA,6,Detchd,1960,252,Fa,2009,169163.9808
1842,RL,9780,Reg,3,1934,Gable,PConc,585,GasA,FuseA,1112,TA,6,Detchd,1934,226,Po,2009,189786.6853
1843,RL,11625,Reg,6,1967,Hip,CBlock,1052,GasA,SBrkr,1052,TA,6,Attchd,1984,668,TA,2009,181246.7285
1844,RL,8014,IR1,5,1978,Gable,CBlock,456,GasA,SBrkr,1034,TA,5,Basment,1978,504,TA,2009,176349.9272
1845,RL,15400,Reg,5,1961,Hip,CBlock,552,GasA,SBrkr,1774,TA,8,Attchd,1961,384,TA,2009,205266.631
1846,RL,15312,Reg,5,1960,Hip,CBlock,1138,GasA,SBrkr,1138,TA,6,Attchd,1960,480,TA,2009,187397.9934
1847,RL,15584,Reg,5,1956,Hip,CBlock,825,GasA,SBrkr,2071,TA,9,Attchd,1956,336,TA,2009,208943.4277
1848,RL,9000,Reg,2,1947,Gable,Slab,0,GasA,SBrkr,660,Fa,5,NA,NA,0,NA,2009,165014.5329
1849,RL,15635,IR1,5,1954,Gable,CBlock,0,GasA,SBrkr,1383,TA,6,Attchd,1980,498,TA,2009,182492.0376
1850,RL,9571,Reg,5,1956,Hip,CBlock,1073,GasA,FuseA,1073,TA,5,Attchd,1956,340,TA,2009,161718.7126
1851,RL,9350,Reg,7,1946,Hip,CBlock,747,GasA,SBrkr,1639,Gd,6,Detchd,1946,240,TA,2009,180084.1189
1852,RL,7440,Reg,6,1954,Gable,CBlock,1089,GasW,SBrkr,1089,TA,5,Detchd,1954,252,TA,2009,178534.9508
1853,RL,4235,Reg,5,1984,Gable,CBlock,1049,GasA,SBrkr,1049,Gd,5,Attchd,1984,266,TA,2009,151217.26
1854,RL,10778,IR1,6,1990,Gable,PConc,1054,GasA,SBrkr,1061,Gd,4,Attchd,1990,462,TA,2009,156342.7176
1855,RL,19255,IR1,5,1983,Gable,CBlock,520,GasA,SBrkr,1338,Gd,5,Attchd,1983,576,TA,2009,188511.4438
1856,RL,10560,Reg,5,1993,Gable,PConc,1079,GasA,SBrkr,1879,Gd,8,Attchd,1993,473,TA,2009,183570.3379
1857,RL,26400,Reg,7,1880,Gable,PConc,0,GasA,SBrkr,2016,TA,7,Attchd,1900,576,TA,2009,225810.1603
1858,RL,7018,Reg,5,1979,Gable,Slab,0,GasA,SBrkr,2228,TA,8,Detchd,1979,720,TA,2009,214217.4011
1859,RL,7018,Reg,5,1979,Gable,Slab,0,GasA,SBrkr,1535,TA,8,Attchd,1979,400,TA,2009,187665.641
1860,RL,7040,Reg,5,1979,Gable,CBlock,1094,GasA,SBrkr,1229,Gd,6,Detchd,1979,672,TA,2009,161157.1777
1861,RL,7007,Reg,5,1979,Gable,Slab,0,GasA,SBrkr,1513,TA,8,Attchd,1979,400,TA,2009,187643.9926
1862,RL,11855,Reg,5,2000,Hip,PConc,1168,GasA,SBrkr,2787,TA,8,BuiltIn,2000,820,TA,2009,228156.3728
1863,RL,7939,Reg,5,2000,Hip,PConc,1168,GasA,SBrkr,2787,TA,8,BuiltIn,2000,820,TA,2009,220449.5347
1864,RL,7976,Reg,5,2000,Hip,PConc,1168,GasA,SBrkr,2787,TA,8,BuiltIn,2000,820,TA,2009,220522.3521
1865,RL,10933,Reg,5,2009,Hip,PConc,1555,GasA,SBrkr,1680,Ex,8,Attchd,2009,1138,TA,2009,156647.7635
1866,RL,10816,IR1,5,2008,Gable,PConc,1720,GasA,SBrkr,1720,Ex,8,Attchd,2008,846,TA,2009,187388.8334
1867,RL,9178,Reg,5,2008,Gable,PConc,1468,GasA,SBrkr,1468,Gd,6,Attchd,2008,904,TA,2009,178640.7238
1868,RL,11422,IR1,5,2007,Hip,PConc,1838,GasA,SBrkr,1838,Gd,7,Attchd,2007,524,TA,2009,180847.2167
1869,RL,6762,Reg,5,2007,Gable,PConc,1282,GasA,SBrkr,1290,Gd,6,Attchd,2007,662,TA,2009,159505.1705
1870,RL,10324,IR1,5,2008,Gable,PConc,1254,GasA,SBrkr,1254,Gd,5,Attchd,2008,810,TA,2009,164305.538
1871,RL,11645,Reg,5,2005,Gable,PConc,1498,GasA,SBrkr,1498,Gd,7,Attchd,2005,844,TA,2009,180181.1967
1872,RL,11646,IR1,5,2005,Gable,PConc,704,GasA,SBrkr,1422,Gd,7,Attchd,2005,440,TA,2009,184602.735
1873,RL,16698,IR1,5,1992,Gable,PConc,1449,GasA,SBrkr,1759,Gd,7,Attchd,1992,525,TA,2009,193440.3722
1874,RL,9757,Reg,7,1994,Gable,PConc,990,GasA,SBrkr,990,TA,5,Attchd,1995,440,TA,2009,184199.7882
1875,RL,14753,IR2,5,1998,Gable,PConc,1463,GasA,SBrkr,1463,TA,5,Attchd,1998,539,TA,2009,196241.8929
1876,RL,8750,Reg,5,1998,Gable,PConc,928,GasA,SBrkr,1772,TA,7,Attchd,1998,492,TA,2009,175588.6183
1877,RL,10739,IR1,5,2002,Gable,PConc,1431,GasA,SBrkr,1444,Gd,6,Attchd,2002,577,TA,2009,179503.0465
1878,RL,11166,Reg,5,2001,Gable,PConc,1492,GasA,SBrkr,1492,Gd,6,Attchd,2001,608,TA,2009,183658.0766
1879,RL,16269,IR1,5,1978,Gable,BrkTil,907,GasA,SBrkr,907,TA,5,Attchd,1978,343,TA,2009,193700.9763
1880,RL,6950,IR1,7,1979,Gable,CBlock,914,GasA,SBrkr,914,TA,5,Attchd,1979,444,TA,2009,165399.6245
1881,RL,11664,Reg,5,2002,Hip,PConc,1569,GasA,SBrkr,1611,Gd,6,Attchd,2002,1231,TA,2009,186847.9448
1882,RL,12334,IR1,5,2003,Gable,PConc,1068,GasA,SBrkr,2184,Gd,8,BuiltIn,2003,570,TA,2009,198127.7329
1883,RL,8749,Reg,5,2002,Gable,PConc,840,GasA,SBrkr,1725,Gd,6,Attchd,2002,550,TA,2009,183320.8981
1884,RL,11250,Reg,5,2001,Gable,PConc,944,GasA,SBrkr,1870,Gd,6,Attchd,2001,608,TA,2009,181613.6067
1885,RL,15750,Reg,5,1999,Gable,PConc,1462,GasA,SBrkr,1513,Gd,5,Attchd,1999,521,TA,2009,178298.7918
1886,RL,12782,Reg,5,2002,Hip,PConc,1822,GasA,SBrkr,1828,Gd,7,Attchd,2002,523,TA,2009,185733.534
1887,RL,8750,Reg,5,1997,Gable,PConc,1417,GasA,SBrkr,1417,Gd,7,Attchd,1997,511,TA,2009,180008.1885
1888,RL,10200,Reg,5,2007,Gable,PConc,1578,GasA,SBrkr,1602,Gd,7,Attchd,2007,810,TA,2009,175127.5962
1889,RL,11069,Reg,5,2007,Gable,PConc,608,GasA,SBrkr,1396,Gd,6,BuiltIn,2007,440,TA,2009,183467.1769
1890,RL,10682,Reg,6,1960,Gable,CBlock,1014,GasA,SBrkr,1149,TA,7,2Types,1968,544,TA,2009,182705.546
1891,RM,3675,Reg,5,2005,Gable,Wood,547,GasA,SBrkr,1072,TA,5,Basment,2005,525,TA,2009,152324.9436
1892,RL,6410,Reg,5,1959,Gable,CBlock,876,GasA,FuseA,876,TA,5,Detchd,1959,320,TA,2009,169878.516
1893,RL,11767,Reg,5,1950,Gable,CBlock,1078,GasA,FuseA,1368,TA,6,Attchd,1950,195,TA,2009,183735.9751
1894,RL,10926,Reg,5,1959,Hip,CBlock,1678,GasA,SBrkr,1678,TA,10,NA,NA,0,NA,2009,224118.2801
1895,RL,11767,Reg,5,1956,Hip,CBlock,1150,GasA,SBrkr,1560,TA,7,Attchd,1956,313,TA,2009,169355.2025
1896,RL,8212,Reg,6,1941,Gable,CBlock,720,GasA,SBrkr,1298,TA,6,Detchd,1940,256,TA,2009,180054.2764
1897,RH,6300,Reg,4,1938,Gable,PConc,832,GasA,SBrkr,1268,TA,7,Basment,1938,250,TA,2009,174081.602
1898,RL,5707,Reg,6,1935,Gable,BrkTil,583,GasA,FuseF,1242,TA,6,Detchd,1926,180,TA,2009,168494.985
1899,RL,8574,Reg,8,1916,Gable,BrkTil,816,GasA,SBrkr,1232,Gd,6,Detchd,1916,440,TA,2009,181871.5988
1900,RL,7155,Reg,8,1918,Gambrel,BrkTil,600,GasA,SBrkr,1228,TA,6,Detchd,1918,215,TA,2009,173554.4897
1901,RL,13680,Reg,6,1940,Gable,CBlock,840,GasA,SBrkr,1567,TA,6,Detchd,1961,440,TA,2009,169805.3822
1902,RL,14680,IR1,4,1960,Gable,CBlock,1273,GasA,SBrkr,1273,TA,5,Attchd,1960,307,TA,2009,176192.9907
1903,RL,8145,IR1,6,1940,Gable,BrkTil,920,GasA,SBrkr,2480,TA,13,Detchd,1940,400,TA,2009,204264.3928
1904,RL,9100,Reg,6,1954,Gable,BrkTil,1112,GasA,SBrkr,1112,TA,6,Attchd,1954,390,TA,2009,169630.907
1905,RL,13339,IR1,6,1960,Gable,CBlock,1561,GasA,SBrkr,1561,TA,6,Attchd,1960,463,TA,2009,185724.8388
1906,RL,15600,Reg,7,1949,Gable,BrkTil,1067,GasW,SBrkr,1523,Fa,7,Attchd,1949,295,TA,2009,195699.0363
1907,RL,17500,Reg,5,1954,Gable,PConc,1310,GasA,SBrkr,1906,TA,6,Basment,1954,576,TA,2009,189494.2762
1908,RM,1733,Reg,6,1980,Gable,CBlock,516,GasA,SBrkr,1032,TA,5,Detchd,1980,452,TA,2009,149607.9057
1909,RM,1488,Reg,6,1980,Gable,CBlock,561,GasA,SBrkr,1229,Gd,5,Attchd,1980,462,TA,2009,154650.199
1910,RM,1612,Reg,6,1980,Gable,CBlock,561,GasA,SBrkr,1229,TA,5,Attchd,1980,462,TA,2009,151579.5581
1911,RL,13607,IR1,6,1986,Gable,CBlock,572,GasA,SBrkr,1982,TA,6,BuiltIn,1986,501,TA,2009,185147.3805
1912,RL,17597,Reg,9,1971,Hip,CBlock,1803,GasA,SBrkr,2365,Ex,7,Attchd,1971,551,TA,2009,196314.5312
1913,RM,8660,Reg,6,1900,Gambrel,BrkTil,760,GasA,SBrkr,2168,Gd,11,Detchd,1998,576,TA,2009,210802.3954
1914,C (all),10200,Reg,6,1925,Gable,BrkTil,572,GasA,FuseP,572,TA,4,Detchd,1940,200,TA,2009,166271.2864
1915,RM,3843,IR1,5,2007,Hip,PConc,1596,GasA,SBrkr,1648,Ex,5,Attchd,2007,482,TA,2009,154865.3591
1916,NA,21780,Reg,4,1910,Gable,CBlock,0,GasA,FuseA,810,TA,4,Detchd,1975,280,TA,2009,173575.5053
1917,RL,10125,Reg,5,2000,Gable,PConc,1107,GasA,SBrkr,2052,Gd,7,BuiltIn,2000,642,TA,2009,179399.5636
1918,RL,9750,Reg,6,1977,Gable,CBlock,902,GasA,SBrkr,926,TA,5,Attchd,1977,351,TA,2009,164280.7766
1919,RL,9360,Reg,7,1977,Gable,CBlock,957,GasA,SBrkr,1287,TA,5,Attchd,1977,541,TA,2009,171247.4895
1920,RL,11070,Reg,5,1991,Gable,PConc,1582,GasA,SBrkr,1595,TA,5,Detchd,1991,672,TA,2009,166878.5872
1921,RL,13438,IR1,5,2008,Gable,CBlock,2190,GasA,SBrkr,2036,Ex,9,Attchd,2008,780,TA,2009,188129.4597
1922,RL,14463,IR1,5,2008,Gable,PConc,1641,GasA,SBrkr,1641,Ex,7,Attchd,2008,885,TA,2009,183517.3437
1923,RL,9839,IR1,8,1980,Gable,PConc,712,GasA,SBrkr,2237,Gd,7,BuiltIn,1980,440,TA,2009,175522.0269
1924,RL,14419,IR1,5,1987,Hip,PConc,1645,GasA,SBrkr,1479,Gd,7,Attchd,1987,578,TA,2009,190060.1053
1925,RL,9157,IR1,5,2003,Gable,PConc,912,GasA,SBrkr,2014,Gd,9,Attchd,2003,486,TA,2009,174179.8248
1926,RL,12633,IR1,5,2007,Hip,PConc,1978,GasA,SBrkr,1978,Ex,7,Attchd,2007,920,TA,2009,171059.5237
1927,RL,12518,IR1,7,1968,Gable,CBlock,1008,GasA,SBrkr,1008,Gd,6,Attchd,1968,384,TA,2009,183004.1868
1928,RL,13383,IR1,5,1969,Hip,CBlock,1188,GasA,SBrkr,1404,TA,7,Attchd,1969,504,TA,2009,183601.6474
1929,RL,7689,IR1,8,1972,Gable,CBlock,796,GasA,SBrkr,796,TA,4,Detchd,1998,336,TA,2009,163539.3272
1930,RL,7706,Reg,5,1993,Gable,CBlock,384,GasA,SBrkr,1091,TA,5,Attchd,1993,429,TA,2009,164677.6764
1931,RL,7669,Reg,6,1992,Gable,PConc,828,GasA,SBrkr,883,TA,5,Detchd,1998,698,TA,2009,162395.0739
1932,RL,10429,Reg,5,1992,Gable,PConc,624,GasA,SBrkr,1287,TA,6,Detchd,2001,440,TA,2009,182207.6323
1933,RL,10457,IR1,7,1969,Gable,CBlock,784,GasA,SBrkr,1632,TA,7,Attchd,1969,898,TA,2009,192223.9398
1934,RL,8702,IR1,5,1997,Gable,PConc,926,GasA,SBrkr,1604,TA,7,Attchd,1997,470,TA,2008,176391.8294
1935,RL,8139,Reg,5,1995,Gable,PConc,680,GasA,SBrkr,1470,TA,7,BuiltIn,1995,420,TA,2008,181913.1791
1936,RL,9535,IR1,5,1998,Gable,PConc,926,GasA,SBrkr,1604,TA,7,Attchd,1998,472,TA,2008,179136.0979
1937,RL,15038,IR2,5,1996,Gable,PConc,916,GasA,SBrkr,1636,TA,7,Attchd,1996,386,TA,2008,196595.5682
1938,RL,14137,IR1,5,1996,Gable,PConc,1348,GasA,SBrkr,1384,Gd,7,Attchd,1996,404,TA,2008,194822.3657
1939,RL,6264,IR1,5,1997,Gable,PConc,1664,GasA,SBrkr,1682,Gd,6,Attchd,1997,528,TA,2008,148356.6694
1940,RL,5070,IR1,5,1992,Gable,PConc,1280,GasA,SBrkr,1280,Gd,5,Attchd,1992,506,TA,2008,160387.6043
1941,RL,11184,IR1,5,1998,Gable,PConc,932,GasA,SBrkr,1633,TA,7,Attchd,1998,460,TA,2008,181276.5006
1942,RL,14067,Reg,5,1991,Gable,PConc,836,GasA,SBrkr,1709,Gd,7,Attchd,1991,416,TA,2008,192474.8179
1943,RL,5950,IR1,5,1989,Gable,PConc,1337,GasA,SBrkr,1337,Gd,5,Attchd,1989,462,TA,2008,157699.9078
1944,RL,13543,IR1,5,2005,Gable,PConc,1168,GasA,SBrkr,2500,Ex,9,BuiltIn,2005,683,TA,2008,215785.5408
1945,RL,15401,IR1,5,2004,Hip,PConc,1884,GasA,SBrkr,1884,Ex,7,Attchd,2004,670,TA,2008,181824.301
1946,RL,31220,IR1,2,1952,Hip,CBlock,1632,GasA,FuseA,1474,TA,7,Attchd,1952,495,TA,2008,221813.0095
1947,RL,8118,Reg,5,2007,Hip,PConc,1710,GasA,SBrkr,1710,Ex,6,Attchd,2007,557,TA,2008,165281.2926
1948,RL,47280,IR1,5,1950,Hip,CBlock,1488,GasA,SBrkr,1488,TA,6,Attchd,1950,738,TA,2008,255629.4905
1949,RL,12680,IR1,6,1988,Gable,CBlock,1675,GasA,SBrkr,1688,Ex,6,Attchd,1988,528,TA,2008,173154.591
1950,RL,10825,IR1,7,1983,Gable,CBlock,1260,GasA,SBrkr,1260,TA,6,Attchd,1983,598,TA,2008,183884.6525
1951,RL,18559,IR1,5,1978,Hip,CBlock,2048,GasA,SBrkr,2064,Gd,7,Attchd,1978,550,TA,2008,200210.3536
1952,RL,14450,Reg,5,1979,Hip,CBlock,1782,GasA,SBrkr,1782,Gd,6,Attchd,1979,551,TA,2008,186599.2213
1953,RL,13068,Reg,5,1976,Hip,PConc,1211,GasA,SBrkr,1211,Gd,6,Attchd,1976,461,TA,2008,192718.5327
1954,RL,10400,Reg,6,1980,Gable,CBlock,738,GasA,SBrkr,2044,TA,7,Attchd,1980,489,TA,2008,178628.666
1955,RL,9743,Reg,6,1969,Gable,CBlock,720,GasA,SBrkr,1308,TA,7,Detchd,1969,484,TA,2008,180650.3424
1956,RL,12511,IR1,7,1978,Mansard,PConc,1420,GasA,SBrkr,2840,Gd,8,Attchd,1978,1314,Gd,2008,206003.1079
1957,RL,10400,Reg,5,1976,Gable,CBlock,1444,GasA,SBrkr,1444,TA,5,Attchd,1976,473,TA,2008,166457.6784
1958,RL,14311,IR1,5,1996,Gable,PConc,1236,GasA,SBrkr,2340,Gd,9,Attchd,1996,787,TA,2008,202916.2217
1959,RL,9000,Reg,5,1974,Gable,CBlock,896,GasA,SBrkr,1792,TA,8,Detchd,1982,480,TA,2008,192463.97
1960,RL,10295,Reg,6,1969,Gable,CBlock,936,GasA,SBrkr,936,TA,4,Attchd,1969,288,TA,2008,171775.4972
1961,RL,7560,Reg,5,1971,Hip,CBlock,864,GasA,SBrkr,864,TA,5,Detchd,1977,576,TA,2008,175249.2221
1962,RM,1680,Reg,5,1973,Gable,CBlock,483,GasA,SBrkr,987,TA,5,Detchd,1973,264,TA,2008,147086.5989
1963,RM,1890,Reg,6,1972,Gable,CBlock,483,GasA,SBrkr,987,TA,5,Detchd,1975,352,TA,2008,149709.6721
1964,RM,1680,Reg,5,1972,Gable,CBlock,630,GasA,SBrkr,1302,TA,6,Detchd,1972,264,TA,2008,171411.4045
1965,RL,2308,Reg,6,1975,Gable,CBlock,855,GasA,SBrkr,1456,TA,7,Attchd,1975,460,TA,2008,178188.9648
1966,RL,2529,Reg,6,1977,Gable,CBlock,1055,GasA,SBrkr,1055,TA,4,Attchd,1977,440,TA,2008,156491.7114
1967,RL,12704,Reg,5,2007,Hip,PConc,1582,GasA,SBrkr,1582,Gd,7,Attchd,2007,905,TA,2008,180953.2412
1968,RL,13693,Reg,5,2007,Hip,PConc,2418,GasA,SBrkr,2464,Ex,9,Attchd,2007,650,TA,2008,203909.7591
1969,RL,14418,IR1,5,2007,Hip,PConc,1950,GasA,SBrkr,1950,Ex,7,Attchd,2007,706,TA,2008,175470.1491
1970,RL,13418,Reg,5,2006,Hip,PConc,1850,GasA,SBrkr,2748,Ex,9,BuiltIn,2006,850,TA,2008,205578.3336
1971,RL,12539,Reg,5,2005,Hip,PConc,1620,GasA,SBrkr,2790,Ex,10,BuiltIn,2005,1150,TA,2008,199428.8577
1972,RL,12151,IR1,5,2005,Gable,PConc,1414,GasA,SBrkr,2331,Ex,9,BuiltIn,2005,1003,TA,2008,187599.1639
1973,RL,8899,Reg,5,2007,Hip,PConc,948,GasA,SBrkr,2088,Gd,10,BuiltIn,2007,656,TA,2008,192265.1981
1974,RL,10574,IR1,5,2004,Gable,PConc,1148,GasA,SBrkr,2332,Ex,9,BuiltIn,2004,756,TA,2008,196666.5549
1975,RL,12720,Reg,5,2003,Hip,PConc,2535,GasA,SBrkr,2470,Ex,7,Attchd,2003,789,TA,2008,155537.8623
1976,RL,10845,IR1,5,2003,Gable,PConc,1603,GasA,SBrkr,1575,Gd,7,Attchd,2003,732,TA,2008,169543.2406
1977,RL,16900,Reg,5,2001,Gable,PConc,1479,GasA,SBrkr,2649,Gd,10,Attchd,2001,746,TA,2008,202487.0102
1978,RL,16451,IR1,5,2003,Gable,PConc,1765,GasA,SBrkr,2690,Gd,9,BuiltIn,2003,795,TA,2008,208232.7163
1979,RL,10110,IR1,5,2008,Hip,PConc,1858,GasA,SBrkr,1866,Ex,7,Attchd,2008,870,TA,2008,173621.1952
1980,RL,12304,IR3,5,2005,Gable,PConc,1367,GasA,SBrkr,1367,Gd,6,Attchd,2005,484,TA,2008,172414.6086
1981,RL,8232,IR1,5,2007,Hip,PConc,1800,GasA,SBrkr,1800,Ex,6,Attchd,2008,944,TA,2008,164400.7564
1982,RL,6240,Reg,5,2006,Hip,PConc,1342,GasA,SBrkr,1342,Gd,6,Attchd,2007,550,TA,2008,160480.424
1983,RL,6240,Reg,5,2006,Hip,PConc,1342,GasA,SBrkr,1342,Gd,6,Attchd,2007,550,TA,2008,156060.8538
1984,RL,2448,Reg,5,2003,Gable,PConc,764,GasA,SBrkr,1626,Gd,6,BuiltIn,2003,474,TA,2008,157437.1928
1985,RL,3940,Reg,5,2003,Gable,PConc,1415,GasA,SBrkr,1455,Gd,6,Attchd,2003,644,TA,2008,158163.7209
1986,RM,3940,Reg,5,2004,Hip,PConc,1393,GasA,SBrkr,1576,Gd,7,Attchd,2004,668,TA,2008,154849.0433
1987,RL,3710,Reg,5,2007,Gable,PConc,1146,GasA,SBrkr,1246,Gd,5,Attchd,2007,428,TA,2008,152186.6093
1988,RL,9024,IR1,5,2004,Gable,PConc,789,GasA,SBrkr,1515,Gd,8,Attchd,2004,393,TA,2008,180340.2154
1989,RL,8010,IR1,5,2002,Gable,PConc,840,GasA,SBrkr,1720,Gd,7,BuiltIn,2002,400,TA,2008,178344.6245
1990,RL,8396,IR1,5,2003,Gable,PConc,847,GasA,SBrkr,1986,Gd,9,BuiltIn,2003,434,TA,2008,190170.3823
1991,RL,7301,IR1,6,2007,Gable,PConc,1350,GasA,SBrkr,1358,Gd,6,Attchd,2008,484,TA,2008,168092.9755
1992,RL,8220,IR1,5,2000,Gable,PConc,982,GasA,SBrkr,1892,TA,8,Attchd,2000,431,TA,2008,178757.9126
1993,RL,7750,Reg,5,2002,Gable,PConc,707,GasA,SBrkr,1414,Gd,6,Attchd,2002,403,TA,2008,174518.2569
1994,RL,12460,IR1,5,1999,Gable,PConc,1037,GasA,SBrkr,2322,TA,8,BuiltIn,1999,400,TA,2008,198168.4901
1995,RL,8390,IR1,5,1999,Gable,PConc,831,GasA,SBrkr,1651,TA,7,BuiltIn,1999,450,TA,2008,176882.694
1996,RL,9660,Reg,5,1997,Hip,PConc,1173,GasA,SBrkr,2199,Gd,9,Attchd,1997,516,TA,2008,183801.6729
1997,RL,11000,Reg,5,2000,Hip,PConc,1519,GasA,SBrkr,2172,Ex,8,BuiltIn,2000,687,TA,2008,196400.0467
1998,RL,11675,IR1,5,1998,Gable,PConc,1982,GasA,SBrkr,2006,Gd,5,Attchd,1998,938,TA,2008,172281.605
1999,RL,10990,IR1,5,1996,Gable,PConc,1064,GasA,SBrkr,2125,Gd,12,Attchd,1996,576,TA,2008,196380.3663
2000,RL,11929,IR1,7,1995,Gable,PConc,1242,GasA,SBrkr,2501,Gd,9,Attchd,1995,751,TA,2008,198228.3543
2001,RL,10010,Reg,5,1993,Hip,PConc,1080,GasA,SBrkr,2197,Gd,9,Attchd,1993,783,TA,2008,195556.5813
2002,RL,13253,IR1,5,2006,Gable,PConc,1578,GasA,SBrkr,1578,Gd,7,Attchd,2006,642,TA,2008,186453.2645
2003,RL,9801,Reg,5,2007,Gable,PConc,1341,GasA,SBrkr,1861,Gd,7,BuiltIn,2007,851,TA,2008,181869.3812
2004,RL,9428,Reg,5,2007,Hip,PConc,955,GasA,SBrkr,1874,Gd,8,Attchd,2007,880,TA,2008,175610.8401
2005,RL,10037,Reg,5,2006,Hip,PConc,1460,GasA,SBrkr,1460,Gd,6,Attchd,2006,480,TA,2008,183438.7308
2006,FV,8640,Reg,5,2007,Gable,PConc,1363,GasA,SBrkr,1372,Gd,6,Attchd,2008,588,TA,2008,179584.4887
2007,FV,10625,Reg,5,2007,Gable,PConc,1660,GasA,SBrkr,1660,Gd,7,Attchd,2007,660,TA,2008,182386.1522
2008,FV,7500,Reg,5,2007,Gable,PConc,1218,GasA,SBrkr,1218,Gd,6,Attchd,2008,462,TA,2008,160750.3672
2009,RL,10110,Reg,5,2003,Gable,PConc,835,GasA,SBrkr,1696,Gd,7,Attchd,2003,542,TA,2008,182477.505
2010,RL,12774,Reg,5,2003,Gable,PConc,835,GasA,SBrkr,1663,Gd,8,Attchd,2003,478,TA,2008,187720.3592
2011,RL,13072,Reg,5,2005,Gable,PConc,1175,GasA,SBrkr,1175,Gd,6,NA,NA,0,NA,2008,187201.9421
2012,RL,9260,Reg,5,2007,Gable,PConc,1162,GasA,SBrkr,1162,Gd,6,Attchd,2007,483,TA,2008,176385.1022
2013,RL,8453,IR1,5,1995,Gable,PConc,754,GasA,SBrkr,1609,Gd,6,Attchd,1995,525,TA,2008,175901.7878
2014,RL,8480,IR1,5,1993,Gable,PConc,886,GasA,SBrkr,1680,Gd,7,Attchd,1993,474,TA,2008,182584.2802
2015,RL,14565,IR2,5,1994,Gable,PConc,832,GasA,SBrkr,1657,Gd,6,Attchd,1994,483,TA,2008,195664.6861
2016,RL,8450,Reg,5,2001,Gable,PConc,827,GasA,SBrkr,1677,Gd,7,Attchd,2001,627,TA,2008,181420.3465
2017,RL,8285,Reg,5,1992,Gable,PConc,836,GasA,SBrkr,1737,Gd,7,Attchd,1992,506,TA,2008,176676.05
2018,RL,9100,Reg,5,1963,Hip,PConc,984,GasA,SBrkr,984,TA,5,Attchd,1963,384,TA,2008,181594.6789
2019,RL,8100,Reg,8,1961,Gable,CBlock,864,GasA,SBrkr,864,Gd,5,Detchd,1962,420,TA,2008,178521.748
2020,RL,8450,Reg,5,1968,Gable,CBlock,890,GasA,SBrkr,890,TA,5,Detchd,1970,308,TA,2008,175895.8837
2021,RL,6360,Reg,5,1963,Hip,CBlock,864,GasA,SBrkr,864,TA,5,Attchd,1963,276,TA,2008,168468.0059
2022,RL,19508,Reg,5,1974,Gable,CBlock,1430,GasA,SBrkr,1430,TA,6,Attchd,1974,484,TA,2008,200973.1294
2023,RL,10759,Reg,4,1972,Gable,CBlock,1001,GasA,SBrkr,1641,TA,5,Detchd,1972,490,TA,2008,197030.642
2024,RL,9205,IR1,5,1990,Hip,PConc,930,GasA,SBrkr,2683,Gd,9,Attchd,1990,473,TA,2008,192867.4178
2025,RL,11025,Reg,5,1993,Hip,PConc,1848,GasA,SBrkr,2786,Gd,10,Attchd,1993,636,TA,2008,196449.2476
2026,FV,3435,IR1,5,2004,Gable,PConc,1235,GasA,SBrkr,1245,Gd,5,Attchd,2004,495,TA,2008,141684.1964
2027,FV,3180,Reg,5,2005,Gable,PConc,600,GasA,SBrkr,1200,Gd,5,Detchd,2005,480,TA,2008,153353.3341
2028,FV,3180,Reg,5,2007,Gable,PConc,689,GasA,SBrkr,1392,Gd,5,Detchd,2007,540,TA,2008,151143.549
2029,FV,2280,Reg,5,1999,Gable,PConc,744,GasA,SBrkr,1549,TA,6,Detchd,1999,440,TA,2008,163753.0871
2030,FV,4765,IR1,5,2000,Hip,PConc,1614,GasA,SBrkr,1638,Ex,5,Attchd,2000,495,TA,2008,158682.46
2031,FV,4538,IR1,5,2001,Gable,PConc,1310,GasA,SBrkr,1310,Gd,5,Attchd,2001,545,TA,2008,144959.8353
2032,FV,4385,IR1,5,2001,Gable,PConc,1419,GasA,SBrkr,1419,Ex,5,Attchd,2001,588,TA,2008,160144.3905
2033,FV,4109,IR1,5,1999,Gable,PConc,1557,GasA,SBrkr,1557,Ex,5,Attchd,1999,484,TA,2008,156286.5343
2034,FV,2160,Reg,5,1999,Gable,PConc,672,GasA,SBrkr,1404,Gd,5,Detchd,1999,462,TA,2008,165726.7076
2035,FV,10646,IR1,5,2001,Gable,PConc,858,GasA,SBrkr,1789,TA,7,Attchd,2001,546,TA,2008,182427.481
2036,FV,2645,Reg,5,1999,Gable,PConc,960,GasA,SBrkr,1586,Gd,7,Detchd,1999,480,TA,2008,173310.5615
